[9552, 9681]	0.9146796455957861
[9552, 9682]	0.8014613542636188
[9552, 9683]	0.9168964451618593
[9552, 9684]	0.6416605116197194
[9552, 9685]	0.9098987024627618
[9552, 9686]	0.7249897303434308
[9552, 9687]	0.9640868748140383
[9552, 9688]	0.8407173535836341
[9552, 9689]	0.788389406117675
[9552, 9690]	0.9328351435394978
[9552, 9691]	0.859491774163337
[9552, 9692]	0.8361830062408304
[9552, 9693]	0.7987866356596187
[9552, 9694]	0.569447628698831
[9552, 9695]	0.9121183534108128
[9552, 9696]	0.6792647595720565
[9552, 9697]	0.6284277383812074
[9552, 9698]	0.866675343925549
[9552, 9699]	0.837223955003707
[9552, 9700]	0.9218850077121529
[9552, 9701]	0.9093642885572659
[9552, 9702]	0.9487626337526819
[9552, 9703]	0.845661358388324
[9552, 9704]	0.7328319396450388
[9552, 9705]	0.956250202836437
[9552, 9706]	0.5286862605730831
[9552, 9707]	0.8891433578556168
[9552, 9708]	0.9284629138034352
[9552, 9709]	0.827618150107432
[9552, 9710]	0.836010505051535
[9552, 9711]	0.8625090181444408
[9552, 9712]	0.8882746303628678
[9552, 9713]	0.750110458259164
[9552, 9714]	0.7077416186423349
[9552, 9715]	0.8540230226766296
[9552, 9716]	0.7754421550685148
[9552, 9717]	0.7469312259782224
[9552, 9718]	0.8171263854000095
[9552, 9719]	0.8927829020611304
[9552, 9720]	0.9850081380082746
[9552, 9721]	0.827192486458368
[9552, 9722]	0.7030580366935526
[9552, 9723]	0.9290050487891753
[9552, 9724]	0.7268602806323128
[9552, 9725]	0.9305801066361856
[9552, 9726]	0.9041675461436541
[9552, 9727]	0.8459852698156045
[9552, 9728]	0.6768153506877095
[9552, 9729]	0.6845619064583326
[9552, 9730]	0.7098971874878066
[9552, 9731]	0.7026322144677684
[9552, 9732]	0.7636328719879593
[9552, 9733]	0.9366705202554617
[9552, 9734]	0.823070895492609
[9552, 9735]	0.6562514017310106
[9552, 9736]	0.5332794105031644
[9552, 9737]	0.983700638138062
[9552, 9738]	0.7183757620455027
[9552, 9739]	0.8493962115633886
[9552, 9740]	0.8659459038486303
[9552, 9741]	0.8744798405088654
[9552, 9742]	0.8590927561992565
[9552, 9743]	0.9611241476569039
[9552, 9744]	0.7781388998194214
[9552, 9745]	0.9736107876082141
[9552, 9746]	0.9042531446248141
[9552, 9747]	0.8316585600693044
[9552, 9748]	0.83617765699607
[9552, 9749]	0.8559656444526741
[9552, 9750]	0.6970196478443197
[9552, 9751]	0.7786188457492147
[9552, 9752]	0.8309895069891787
[9552, 9753]	0.7986571332883052
[9552, 9754]	0.8875697868045961
[9552, 9755]	0.8495938968655115
[9552, 9756]	0.8911811007036129
[9552, 9757]	0.6978154410066644
[9552, 9758]	0.7283747772312306
[9552, 9759]	0.8633356502219341
[9552, 9760]	0.8531166682795441
[9552, 9761]	0.5878704307971843
[9552, 9762]	0.9920071518476695
[9552, 9763]	0.8421541719373774
[9552, 9764]	0.762360522036581
[9552, 9765]	0.8457181694178594
[9552, 9766]	0.7763667970822038
[9552, 9767]	0.8249565499949055
[9552, 9768]	0.7166030253524369
[9552, 9769]	0.8217711165055768
[9552, 9770]	0.9241152348268021
[9552, 9771]	0.6460498978133956
[9552, 9772]	0.7427415494567631
[9552, 9773]	0.8753963843707515
[9552, 9774]	0.6648116623011201
[9552, 9775]	0.8600170029445626
[9552, 9776]	0.6962541738972339
[9552, 9777]	0.7668846888430454
[9552, 9778]	0.7919988238781898
[9552, 9779]	0.6513849278732213
[9552, 9780]	0.8327438688935855
[9552, 9781]	0.9266081902479808
[9552, 9782]	0.8096598548332549
[9552, 9783]	0.8505927663560044
[9552, 9784]	0.6865093506051845
[9552, 9785]	0.6914740009963654
[9552, 9786]	0.8518350353641195
[9552, 9787]	0.7878084205487562
[9552, 9788]	0.6767987182429158
[9552, 9789]	0.6477638494718043
[9552, 9790]	0.8395973708801354
[9552, 9791]	0.7850438926518157
[9552, 9792]	0.8691929499073526
[9552, 9793]	0.9326879648866696
[9552, 9794]	0.9201749583313799
[9552, 9795]	0.8404681082026444
[9552, 9796]	0.8466859567810907
[9552, 9797]	0.697605410799134
[9552, 9798]	0.6393014063006377
[9552, 9799]	0.5548365651125786
[9552, 9800]	0.8487249272267471
[9552, 9801]	0.7093228376235128
[9552, 9802]	0.6729382365932186
[9552, 9803]	0.9569989489259857
[9552, 9804]	0.7748224336888293
[9552, 9805]	0.7475860480305314
[9552, 9806]	0.8336789741609422
[9552, 9807]	0.7009932446959908
[9552, 9808]	0.7311114953091035
[9552, 9809]	0.7654808815142305
[9552, 9810]	0.9012381380633121
[9552, 9811]	0.8761893016735701
[9552, 9812]	0.7101326940696491
[9552, 9813]	0.9371841502032805
[9552, 9814]	0.8298534247689309
[9552, 9815]	0.7285620672050939
[9552, 9816]	0.8002206554910967
[9552, 9817]	0.8063024400663983
[9552, 9818]	0.5289470294182907
[9552, 9819]	0.7208760890539967
[9552, 9820]	0.8377911437029351
[9552, 9821]	0.9135001471307693
[9552, 9822]	0.787820517903489
[9552, 9823]	0.8271616180433751
[9552, 9824]	0.602002470870694
[9552, 9825]	0.8894791615289512
[9552, 9826]	0.7100410381590319
[9552, 9827]	0.7244867885844261
[9552, 9828]	0.8093035210868643
[9552, 9829]	0.8839522338714503
[9552, 9830]	0.8593015254473764
[9552, 9831]	0.9856111550153112
[9552, 9832]	0.7960506520381916
[9552, 9833]	0.7454587018291603
[9552, 9834]	0.7883502993786247
[9552, 9835]	0.9184506357843559
[9552, 9836]	0.7754563013666083
[9552, 9837]	0.8402290215482046
[9552, 9838]	0.8004299985832525
[9552, 9839]	0.8246434621971346
[9552, 9840]	0.9518455973411397
[9552, 9841]	0.7023280168518407
[9552, 9842]	0.6952475467813108
[9552, 9843]	0.89715991197029
[9552, 9844]	0.8654346541659304
[9552, 9845]	0.7784391383851318
[9552, 9846]	0.633323660103152
[9552, 9847]	0.7694928144526874
[9552, 9848]	0.5950465930251475
[9552, 9849]	0.9656104013437418
[9552, 9850]	0.6811631837266496
[9552, 9851]	0.701466399966107
[9552, 9852]	0.8232079824704683
[9552, 9853]	0.7535335674192666
[9552, 9854]	0.9020520794182102
[9552, 9855]	0.705604960390676
[9552, 9856]	0.7602346110134743
[9552, 9857]	0.9767468142753927
[9552, 9858]	0.9126862158867954
[9552, 9859]	0.7691925318434213
[9552, 9860]	0.7993661672954736
[9552, 9861]	0.7006325698900506
[9552, 9862]	0.7212174982893509
[9552, 9863]	0.8010542467178623
[9552, 9864]	0.8786972050018391
[9552, 9865]	0.8794966695234843
[9552, 9866]	0.8119728761566468
[9552, 9867]	0.9476153452891756
[9552, 9868]	0.8587117147654975
[9552, 9869]	0.7115001200310956
[9552, 9870]	0.8886311940860205
[9552, 9871]	0.6917112561406568
[9552, 9872]	0.9010831958542825
[9552, 9873]	0.7244821291387258
[9552, 9874]	0.5954653003497871
[9552, 9875]	0.8897167389107625
[9552, 9876]	0.6440152556640204
[9552, 9877]	0.8161118698937355
[9552, 9878]	0.8671322229861438
[9552, 9879]	0.794072851582616
[9552, 9880]	0.8247693297872647
[9552, 9881]	0.6826689301968594
[9552, 9882]	0.6685888049418823
[9552, 9883]	0.961064398098307
[9552, 9884]	0.8246097233558511
[9552, 9885]	0.856358218393804
[9552, 9886]	0.6546562211256118
[9552, 9887]	0.871061500259755
[9552, 9888]	0.8410356114674256
[9552, 9889]	0.7759815316662471
[9552, 9890]	0.7364836104678714
[9552, 9891]	0.7473654939919698
[9552, 9892]	0.8729212744534218
[9552, 9893]	0.7579199732030085
[9552, 9894]	0.8670090509995264
[9552, 9895]	0.7713909925043544
[9552, 9896]	0.8286535099640895
[9552, 9897]	0.7665785746412802
[9552, 9898]	0.8601859983926954
[9552, 9899]	0.7747590314070705
[9552, 9900]	0.8739980281613297
[9552, 9901]	0.8750375649523561
[9552, 9902]	0.8221299304773382
[9552, 9903]	0.8951349187322698
[9552, 9904]	0.8381092438681816
[9552, 9905]	0.7211734399403626
[9552, 9906]	0.8521618761070516
[9552, 9907]	0.7074659899724351
[9552, 9908]	0.5790710553386822
[9552, 9909]	0.9420881666494156
[9552, 9910]	0.7862297334282884
[9552, 9911]	0.7831197196351604
[9552, 9912]	0.8605516678298002
[9552, 9913]	0.8647482458968979
[9552, 9914]	0.7177546272393913
[9552, 9915]	0.8542060361737187
[9552, 9916]	0.8482619160153329
[9552, 9917]	0.7834664451530058
[9552, 9918]	0.8359038909347523
[9552, 9919]	0.9711568925605079
[9552, 9920]	0.8490263529956461
[9552, 9921]	0.7690040408621945
[9552, 9922]	0.8047039180056246
[9552, 9923]	0.885073453918616
[9552, 9924]	0.8895920911644382
[9552, 9925]	0.9534453057900768
[9552, 9926]	0.9110277100516087
[9552, 9927]	0.7522262759762568
[9552, 9928]	0.6416872474196293
[9552, 9929]	0.632106992389984
[9552, 9930]	0.6436323595541644
[9552, 9931]	0.777540026204621
[9552, 9932]	0.8387090544105861
[9552, 9933]	0.8742353438671303
[9552, 9934]	0.7002462074378111
[9552, 9935]	0.641914884348634
[9552, 9936]	0.8473577084758965
[9552, 9937]	0.8078062189962089
[9552, 9938]	0.7677163134852213
[9552, 9939]	0.8470003819361792
[9552, 9940]	0.762148127306093
[9552, 9941]	0.7386992162762578
[9552, 9942]	0.6652191882681413
[9552, 9943]	0.8308028690010499
[9552, 9944]	0.7925355115979071
[9552, 9945]	0.8265058278586747
[9552, 9946]	0.8652967269764366
[9552, 9947]	0.7367466082125936
[9552, 9948]	0.7346833198066416
[9552, 9949]	0.9651955000648156
[9552, 9950]	0.9120883416994507
[9552, 9951]	0.8703762141498246
[9552, 9952]	0.8003508362407135
[9552, 9953]	0.6878670702782292
[9552, 9954]	0.8714208446142404
[9552, 9955]	0.8513651776021833
[9552, 9956]	0.7027037422487769
[9552, 9957]	0.9606747298717091
[9552, 9958]	0.8426527436620307
[9552, 9959]	0.8694916287312606
[9552, 9960]	0.7546334557487417
[9552, 9961]	0.7114936594749162
[9552, 9962]	0.6361581190101426
[9552, 9963]	0.8423134093625728
[9552, 9964]	0.75889140064273
[9552, 9965]	0.7124182080488852
[9552, 9966]	0.6034065190824329
[9552, 9967]	0.7027769247350947
[9552, 9968]	0.6613405015495317
[9552, 9969]	0.7972249188723222
[9552, 9970]	0.6684207869826955
[9552, 9971]	0.9850151675447258
[9552, 9972]	0.7419067487720957
[9552, 9973]	0.6242403107156604
[9552, 9974]	0.8463854074274798
[9552, 9975]	0.8444928295995963
[9552, 9976]	0.7814538886936697
[9552, 9977]	0.8338722625353653
[9552, 9978]	0.8574928530792724
[9552, 9979]	0.7268103697613073
[9552, 9980]	0.8505727689484218
[9552, 9981]	0.7024674582100285
[9552, 9982]	0.712494846523662
[9552, 9983]	0.7517795005192192
[9552, 9984]	0.6534752784626543
[9552, 9985]	0.733418664609051
[9552, 9986]	0.9566292989552047
[9552, 9987]	0.8358980640756528
[9552, 9988]	0.8340155127618778
[9552, 9989]	0.6879323039720894
[9552, 9990]	0.74848534774605
[9552, 9991]	0.9051335555816336
[9552, 9992]	0.8107978241373553
[9552, 9993]	0.8222871205952025
[9552, 9994]	0.6676403659387118
[9552, 9995]	0.8581674981799416
[9552, 9996]	0.6408174252804086
[9552, 9997]	0.8075986243776286
[9552, 9998]	0.8380245113556605
[9552, 9999]	0.6733516267551489
[9553, 9554]	0.8812706202691104
[9553, 9555]	0.5522490318845225
[9553, 9556]	0.72845875917388
[9553, 9557]	0.7198296743785331
[9553, 9558]	0.7341817044912511
[9553, 9559]	0.5961240441023721
[9553, 9560]	0.6942073287334485
[9553, 9561]	0.9616670101713988
[9553, 9562]	0.7538651060330576
[9553, 9563]	0.7590080143756726
[9553, 9564]	0.7680869263689218
[9553, 9565]	0.5805145118357917
[9553, 9566]	0.7726058866048773
[9553, 9567]	0.909612660318478
[9553, 9568]	0.5926140161039137
[9553, 9569]	0.8436496320163209
